idTweeter;fecha;autor;cuenta;seguidores;retweet;textoLimpio;polaridad;subjetivo;geolocalizacion
1089557186651607040;2019-01-27  16:14:10;FABIAN  MENDOZA;FABIANMENDOZAOF;5652;7;BANCOPICHINCHA  THREE  TECNICAS  NECESITAS  SER  AISTA  LLEVAR  CONTROL  EMOCIONES  BIENESTAR  PONLOS  P;0.34;0.42000000000000004;ECUADOR
1089555394303848448;2019-01-27  16:07:03;CESAR  UGALDE  FEIJOO;KACHOUGALDE;351;0;MIGUELEJIJONH  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  FRENTE  REALIDAD  VIOLENCIA  VIVE  ECUADOR  DEBEN  HACER  CAMBIOS  LEY  PERMITIR  MANERA  REGULADA  CIVILES  POAR  USAR  SOLA  ARMA  FUEGO  BAJO  REGIMEN  CONTROL  REGISTRO  ARMAMENTO;0.34;0.42000000000000004;CUENCA  -  ECUADOR
1089555225483067392;2019-01-27  16:06:23;JUANFR@  GAMARRA;JUANFANCO;228;0;ARRIBA  ALIANZA  HTTPS  TCOCD3KXWLQQQ;0.34;0.42000000000000004;LIMA-PERU
1089555103684665345;2019-01-27  16:05:54;ANGEL  ERAZO  MARIN;ANGELERAZO1987;607;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;MONTALVO,  ECUADOR
1089553695539372034;2019-01-27  16:00:18;SUSY  L.;SUSYLOOR;812;1;VASQUEZGIRONJA  BANCOPICHINCHA  CLARA  ESMUCHOMASLOQUENOSUNE  ARRIBAALIANZA  HTTPS  TCONT5IKIX1HT;0.34;0.42000000000000004;QUITO,  ECUADOR
1089553400134594560;2019-01-27  15:59:08;FABRICIO  DABAS;FABOS25;26;7;BANCOPICHINCHA  THREE  TECNICAS  NECESITAS  SER  AISTA  LLEVAR  CONTROL  EMOCIONES  BIENESTAR  PONLOS  P;0.34;0.42000000000000004;AMBATO
1089553341217157126;2019-01-27  15:58:54;HARRY6983;HARRY69833;68;0;CLARO  DESPUES  Q  LLEVARON  MEDIO  PAIS  HTTPS  TCO1FDRR40MZI;0.34;0.42000000000000004;
1089551412122537989;2019-01-27  15:51:14;ALVARO  ARANCIBIA;ALMATUTE24;332;0;BUENISIMO  BANCOPICHINCHA  HTTPS  TCOPN8URWRSBB;0.34;0.42000000000000004;
1089548942143033344;2019-01-27  15:41:25;JHONATAN  QP;JUBES45;411;0;BUENA  MANERA  PROMOCIONARSE  HTTPS  TCONEYH1EBUOA;0.34;0.42000000000000004;LIMA  PERU
1089547504067248130;2019-01-27  15:35:42;ARCHIVOREFORMASNINEZ;ARCHIVONINEZ;434;1;GLADISPROANOR  BANCOPICHINCHA  TIPO  POLIZAS  SEGURO  CUENTAN  CUBRIR  CLIENTES  ASALTADOS  CAJEROS  AUTOMATICOS;0.34;0.42000000000000004;
1089544685859803136;2019-01-27  15:24:30;GLADIS  PROANO  REYES;GLADISPROANOR;145;1;BANCOPICHINCHA  TIPO  POLIZAS  SEGURO  CUENTAN  CUBRIR  CLIENTES  ASALTADOS  CAJEROS  AUTOMATICOS;0.34;0.42000000000000004;ECUADOR
1089543387483721728;2019-01-27  15:19:20;IVAN  A.  SANCHEZ  V.;1VAND1NG0;1045;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089542316543655937;2019-01-27  15:15:05;JUAN  VG;VASQUEZGIRONJA;90;1;BANCOPICHINCHA  CLARA  ESMUCHOMASLOQUENOSUNE  ARRIBAALIANZA  HTTPS  TCONT5IKIX1HT;0.34;0.42000000000000004;LIMA,  PERU
1089541397911429120;2019-01-27  15:11:26;JOSE  SOLORZANO;JORASOON;36;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUTTENBERG,  NJ
1089540606567895040;2019-01-27  15:08:17;FUTBOL;RONALDBS7;442;7;BANCOPICHINCHA  THREE  TECNICAS  NECESITAS  SER  AISTA  LLEVAR  CONTROL  EMOCIONES  BIENESTAR  PONLOS  P;0.34;0.42000000000000004;MADRID,  COMUNIDAD  DE  MADRID
1089539316957626368;2019-01-27  15:03:10;CARLOS;EESPECIALISTA;225;0;BANCO  UNIO  DOS  EQUIPOS  TAMBIEN  HARA  MIERCOLES  PODER  BANCO  HTTPS  TCOLRSVHAYUET;0.34;0.42000000000000004;PERUANO  ALIANCISTA  DE  CORAZON
1089536737003622400;2019-01-27  14:52:55;PATRICIA  GARCIA  MIRO;PATTYGARCIAMIRO;504;7;BANCOPICHINCHA  THREE  TECNICAS  NECESITAS  SER  AISTA  LLEVAR  CONTROL  EMOCIONES  BIENESTAR  PONLOS  P;0.34;0.42000000000000004;BUENOS  AIRES,  ARGENTINA
1089535655552737280;2019-01-27  14:48:37;JUAN  DE  LA  CRUZ;THEKAIZEM;214;7;BANCOPICHINCHA  THREE  TECNICAS  NECESITAS  SER  AISTA  LLEVAR  CONTROL  EMOCIONES  BIENESTAR  PONLOS  P;0.34;0.42000000000000004;LIMA,  PERU
1089534731685949441;2019-01-27  14:44:57;ALVARO  PONCE;ALVAROPONCEAL;291;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089533618584801282;2019-01-27  14:40:31;FRANCISCO  RENDON  ;0__FRANCISCO_0;309;1;SOLDELCARMEN2  BANCOPICHINCHA  TINOCOTANIA  TAMBIEN  DA  RATING  SABE  MANEJAR  DON  ALFONSO  MAS  PANTALLA  JODE  XENOFOBIA  Q  TIENDO  PORQ  MATAMOS  NINGUN  MIGRANTE  TAN  MATAN  XENOFOBOS  GRAN  PUTA;0.34;0.42000000000000004;NO  SOY  DE  AQUI  NI  SOY  DE  ALLA  
1089533341701951489;2019-01-27  14:39:25;OSCARMIJOS;OSCAR98357192;2;0;BANCOPICHINCHA  HOLA;0.34;0.42000000000000004;
1089532228252651527;2019-01-27  14:35:00;BANCO  PICHINCHA;BANCOPICHINCHA;347803;7;THREE  TECNICAS  NECESITAS  SER  AISTA  LLEVAR  CONTROL  EMOCIONES  BIENESTAR  PONLOS  PRACTICA  HTTPS  TCOSZDWKKEHHK;0.34;0.42000000000000004;ECUADOR
1089528363285401601;2019-01-27  14:19:38;FEDE  PARRILLA;FEDEPARRILLA;46;1;MANZANAMANIA  MIENTRAS  CLIENTES  BANCOMEDIOLANUM  ING_ES  SIGUEN  ESPERANDO  LLEGADA  APPLE  PAY  USUARIOS  CAJAMAR  L;0.34;0.42000000000000004;
1089527933390241793;2019-01-27  14:17:56;FRANCISCO  RENDON  ;0__FRANCISCO_0;309;1;SOLDELCARMEN2  BANCOPICHINCHA  LENIN  MARIAPAULAROMO  DEBERIAN  CAMBIAR  ESTRATEGIAS  DISCURSOS  RESUCITAN  NADIE  DOS  MILITARES  AGENCIA  BANCARIA  CENTROS  COMERCIALES  TERMINALES  TRONCALES  PARADAS  BUSES  TANTOS  TANTOS  MILITARES  GUARDADOS  ENGORDANDO  CUAELES;0.34;0.42000000000000004;NO  SOY  DE  AQUI  NI  SOY  DE  ALLA  
1089527839504912384;2019-01-27  14:17:34;FRANCISCO  RENDON  ;0__FRANCISCO_0;309;1;SOLDELCARMEN2  BANCOPICHINCHA  Q  MANTENGO  GUARDIA  TRABAJA  BANCO  BANCO  INVIEE  SEGURIDAD  CLIENTES  DICEN  INTERNA  Q  PASE  AFUERA  INTERESA  PEPINO  ACENTO  PODEMOS  DEDUCIR  SRA  TINOCOTANIA  MANTIENE  Q  XENOFOBIA  MATA;0.34;0.42000000000000004;NO  SOY  DE  AQUI  NI  SOY  DE  ALLA  
1089525181742223361;2019-01-27  14:07:00;MANZANA  MANIA;MANZANAMANIA;196;1;MIENTRAS  CLIENTES  BANCOMEDIOLANUM  ING_ES  SIGUEN  ESPERANDO  LLEGADA  APPLE  PAY  USUARIOS  CAJAMAR  LABORALKUTXA  BANCOPICHINCHA  PIBANK_ES  PUEDEN  USAR  IPHONE  PAGAR  COMPRAS  APPLE  PAY  HTTPS  TCO4PDLUREJOH  APPLEPAY  COMPRAS  IPHONE  HTTPS  TCOVT6GG2KIFH;0.34;0.42000000000000004;ESPANA
1089515183880486913;2019-01-27  13:27:16;MARCO  GALIANO;MARCO197905;136;0;OPCION  USTEDES  INDICAN  SOLO  DEJA  VEINTE  ULTIMAS  TRANSACCIONES  VOY  3ER  DIA  PASA  MISMO  SOLO  DAN  VUELTA  RESPUESTAS  EXPLIQUEN  XQ  RESTRICCION  HTTPS  TCOKJINB6KGYE;0.34;0.42000000000000004;
1089492452279500800;2019-01-27  11:56:57;JOSE  POLICARPIO  S.;JFAPV;113;0;EXCELENTE  VIDEO  ARRIBA  ALIANZA  HTTPS  TCOAGBUVKZW2W;0.34;0.42000000000000004;LIMA
1089477491650162688;2019-01-27  10:57:30;CRISTIAN  PARRA;CPARRA25;3;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  NUNCA  INVESTIGAN  TRABAJAN  CAJAS  VERDAD  INTOCABLES;0.34;0.42000000000000004;
1089446777013571585;2019-01-27  08:55:27;KDQG;KQGALARZA;237;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089439385420996610;2019-01-27  08:26:04;JORGE  CAMPOS;JORGITOCAMPOSR;97;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089425399094890496;2019-01-27  07:30:30;SEBAS_BARRERA;SEBAS_BARRERA;353;3;_JUANNEX  LOGRAMOS  HTTPS  TCO6IXB7GK49W;0.34;0.42000000000000004;UIO
1089411853753696256;2019-01-27  06:36:40;JORGE  LUIS;JORGE_KILLJOY;342;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;SALINAS
1089410432656396288;2019-01-27  06:31:02;HOLGER@62;HOLGER621;48;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089410163860213760;2019-01-27  06:29:57;CARLOS  ALEJANDRO;ALEXMOSQUERA50;326;7;BANCOPICHINCHA  HOYESPARA  COMPRAS  SALGAN  GRATIS  SI  PAGAS  TARJETAS  BANCO  PICHINCHA  LOCALES;0.34;0.42000000000000004;QUITO,  ECUADOR
1089408295763365888;2019-01-27  06:22:32;LOU  MARAZANO;LOU_MARAZANO;538;2;ARO_71  PANCHOBURBANO  SOLDELCARMEN2  BANCOPICHINCHA  CUANTAS  COINCIDENCIAS  SIEMPRE  BANCO  PICHINCHA;0.34;0.42000000000000004;CHICAGO,  IL
1089407396261306369;2019-01-27  06:18:58;@LDCMONTALVO2017;LDCMONTALVO2017;419;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;MONTALVO,  ECUADOR
1089405002743992320;2019-01-27  06:09:27;CRISTHIAN  RICARDO;CRICARDO19;156;1;PILSENERECUADOR  BANCOPICHINCHA  SI  SHOW  NOCHEAMARILLA  PARECE  INCREIBLE  PUEDES  PERDER  SHOWS  TENDREMO;0.34;0.42000000000000004;
1089404365306294272;2019-01-27  06:06:55;GIULIANO  ALVAREZ;NANOHOT75;260;0;SABES  BANCO  PICHINCHA  HTTPS  TCOUBMNI9IS92;0.34;0.42000000000000004;
1089400418600448000;2019-01-27  05:51:14;SASKYA  NARVAEZ;SASKYA_NARVAEZ;248;3;_JUANNEX  LOGRAMOS  HTTPS  TCO6IXB7GK49W;0.34;0.42000000000000004;
1089396726497247233;2019-01-27  05:36:34;SILVANA  OSTAIZA;ARO_71;993;2;PANCHOBURBANO  SOLDELCARMEN2  BANCOPICHINCHA  CUANTAS  COINCIDENCIAS  SIEMPRE  BANCO  PICHINCHA;0.34;0.42000000000000004;MANTA_ECUADOR
1089394086057046016;2019-01-27  05:26:04;ANDRES  PENAFIEL;ANDRESPENAFIELG;645;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089393225335562242;2019-01-27  05:22:39;MIGUEL  E  MONTOYA;YCONOART;94;0;BANCO  PRIVADO  MAS  PODEROSO  ECUADOR  MAS  PODEROSOS  FUTBOL  PERUANO  ECUATORIANO  NACIDOS  SER  MAS  GRANDES  HTTPS  TCOMVWNWUT8AK;0.34;0.42000000000000004;LIMA  PERU
1089392712078393344;2019-01-27  05:20:37;ANDRES  TORRES  DURAN;ANDRESTORRESDU;454;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL
1089392546218938368;2019-01-27  05:19:57;BLANQUIAZUL  24;DESDE_1901;2210;1;ARVLUNA  TIEMPO  PASA  HERIDAS  EPISODIO  LAMENTABLE  TRANSFORMAN  MOMENTO  ALEGRIA  FUTBOL  DEJEMOS  LAD;0.34;0.42000000000000004;LA  VICTORIA,  PERU
1089391861305917440;2019-01-27  05:17:14;PEDRO  AREVALO  LUNA;ARVLUNA;652;1;TIEMPO  PASA  HERIDAS  EPISODIO  LAMENTABLE  TRANSFORMAN  MOMENTO  ALEGRIA  FUTBOL  DEJEMOS  LADO  ARMAS  BALONES  INSTRUMENTOS  UNAN  VIVA  PERU  VIVA  ECUADOR  TAMBIEN  VIVA  FUTBOL  HTTPS  TCOPOO7HJWEBA;0.34;0.42000000000000004;LIMA  -  PERU
1089388635131138049;2019-01-27  05:04:25;SUSY  L.;SUSYLOOR;812;3;_JUANNEX  LOGRAMOS  HTTPS  TCO6IXB7GK49W;0.34;0.42000000000000004;QUITO,  ECUADOR
1089388157639032833;2019-01-27  05:02:31;JUAN  BORREGO;_JUANNEX;77;3;LOGRAMOS  HTTPS  TCO6IXB7GK49W;0.34;0.42000000000000004;
1089386708255174656;2019-01-27  04:56:45;PILSENER  ECUADOR;PILSENERECUADOR;41654;1;BANCOPICHINCHA  SI  SHOW  NOCHEAMARILLA  PARECE  INCREIBLE  PUEDES  PERDER  SHOWS  LAFIESTADETODOS  SABADO  TWENTY-THREE  FEBRERO  ESTADIO  MODELO  CONCIEOS  CARLOSVIVES  GREICY_RENDON  AISTAS  MAS  GUAYAQUIL;0.34;0.42000000000000004;ECUADOR
1089384514940555264;2019-01-27  04:48:02;CHITO  GRONE;CHITO_GRONE;49;0;VE  MEJOR  LOGO  BANCOPICHINCHA  CAMISETA  ALIANZA  FONDO  BLANCO  FORMA  CUADRADA;0.34;0.42000000000000004;PERU
1089381645390622725;2019-01-27  04:36:38;DANIEL  SANCHEZ;DANIELDAMAT;72;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089376389093093378;2019-01-27  04:15:45;PAULBANOS;PAULBA5;91;109;BANCOPICHINCHA  ABRE  CUENTA  LINEA  APENAS  MINUTOS  TEN  TIEMPO  COSAS  MAS  IMPOAN  NOSESTAMOSTRANSFORMAN;0.34;0.42000000000000004;GUARANDA
1089373469555523584;2019-01-27  04:04:09;NEY;NEY_GS_BSC;175;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089366678889291776;2019-01-27  03:37:10;PABLO  PULLA  TAPIA;PAB10P;143;4;CRACINES  HOY  ASESINARON  HOMBRE  DESPUES  RETIRAR  SUMA  DINERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL;0.34;0.42000000000000004;CUENCA  -  ECUADOR
1089365893195407360;2019-01-27  03:34:03;COLECCION  DE  CAMISETAS  BSC  EC;MAOCOLECCIONBSC;301;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089365814321561600;2019-01-27  03:33:44;JOSE  TORRES;JOSLETOR;114;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089363690695069696;2019-01-27  03:25:17;CHRISTIAN  YEPEZ;CHRISSYEPEZ;160;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089362615904751616;2019-01-27  03:21:01;SANTIAGO  MONTOYA  ;EDDIESANTIAGOMR;297;3;CANALDELGOL  ARREAGA  CAPITAN  DAMIFRASCARELLI  ARCO  ARREAGA  CAPITAN  INVITADO  LUJO  PIRLO_OFFICIAL  CENTRO;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089361850335150080;2019-01-27  03:17:59;MELYBARZOLA;MELYBARZO;692;3;CANALDELGOL  ARREAGA  CAPITAN  DAMIFRASCARELLI  ARCO  ARREAGA  CAPITAN  INVITADO  LUJO  PIRLO_OFFICIAL  CENTRO;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089359541282713601;2019-01-27  03:08:48;ROBERTO  ANDRES  REA;ROBERTOREA24;169;0;NOVAECUADOR  ACKBSMITH1966  SUPERBANCOSEC  BANCOPICHINCHA  BANCOPACIFICOEC  MAURICIOAYORATC  LLAME  ONE  THOUSAND,  EIGHT  HUNDRED  INDEBIDOS  HACE  CASI  ONE  MES  COGIERON  DATOS  DIERON  CODIGO  TRAMITE  AHORA  RECIBO  NOTICIAS  DENUNCIA  AQUI  NADIE  HACE  ESPOSA  IGUAL  DESCUENTAN  MANDO  FORMULARIO  NOVA  SUPUESTAMENTE  SUSPENDER  IGULA  SIGUEN  COBRANDO;0.34;0.42000000000000004;ECUADOR  -  SANTO  DOMINGO
1089358902540546050;2019-01-27  03:06:16;ROBERTO  ANDRES  REA;ROBERTOREA24;169;0;NOVAECUADOR  ACKBSMITH1966  SUPERBANCOSEC  BANCOPICHINCHA  BANCOPACIFICOEC  MAURICIOAYORATC  FAVOR  LLEVO  MAS  TWO  ANOS  PERJUDICADO  DESCUENTOS  CUENTA  AHORROS  SINVERGUENZAS  NOVAECUADOR  NINGUNA  AUTORIDAD  HACE  MILES  AFECTADOS  DISQUE  SEGUROS  Q  NUNCA  FIRMAMOS  PERJUDICADO  MAS  AYUDA;0.34;0.42000000000000004;ECUADOR  -  SANTO  DOMINGO
1089353799548977152;2019-01-27  02:45:59;LUIS  VITERI;DJLUISVITERI;467;6;BARCEPANCHITO  BANCO  PICHINCHA  SABE  HINCHADA  EMELEC  ALIANZA  LIMA  SOLA  HTTPS  TCOYSKOIH4PDU;0.34;0.42000000000000004;ECUADOR,  QUITO
1089353394307899392;2019-01-27  02:44:23;CANAL  GOL;CANALDELGOL;2107;3;ARREAGA  CAPITAN  DAMIFRASCARELLI  ARCO  ARREAGA  CAPITAN  INVITADO  LUJO  PIRLO_OFFICIAL  CENTRO  DIRIGIENDO  ORQUESTA  JUEGA  MONUMENTALBANCOPICHINCHA  BANCOPICHINCHA  MASIDOLOQUENUNCA  MASUNIDOSQUENUNCA  CANALGOL  HTTPS  TCO75BRBZ7CJX;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089349836728602624;2019-01-27  02:30:14;GALO  ENRIQUEZ  CALDER;GALOENRQUEZCALD;55;0;CRACINES  HACE  FALTA  SER  FBI  CSI  DARSE  CUENTA  NINETY-FIVE  CASOS  SACAPINTAS  OCURREN  SALIENDO  BANCOPICHINCHA  ENTONCES  PILLOS  OBTIENEN  I  FORMACION  DENTRO  BANCO;0.34;0.42000000000000004;QUITO,  ECUADOR
1089349497262563328;2019-01-27  02:28:53;JHN;JHON4TN;2086;0;VIENDO  NOCHEAMARILLA2019  VIA  DIRECTVSPOS  ARRIBAALIANZA  BANCOPICHINCHA  HTTPS  TCOXB51IQLZZG;0.34;0.42000000000000004;ATE  CALLAO  PUCUSANA
1089349340206956544;2019-01-27  02:28:16;FELIPE  CEDENO  ICAZA;FELIPEJUANCARLO;752;3;INF_POWER  HTTPS  TCOVI4SJEGAD3  PRIMAX  ENTREGO  DOS  PRIMEROS  AUTOS  PROMOCION  DUENOS  CAMINO  PRIMAXEC  BANCOPICHIN;0.34;0.42000000000000004;GUAYAQUIL~ECUADOR
1089348423202062336;2019-01-27  02:24:37;IGNACIO  CHAMPUTIZ;NACHOCH76;136;0;COAUTOR  COMPLICES  PAE  SACAPINTAS  BANCOPICHINCHA  SINNUMERO  CAMARAS  POLICIAECUADOR  AUSENCIA  PMQUITO  VEEDORES  INFRINGE  LEY  TRANSITO  MAS  IMPOANTE  CAOS  TOTAL  HECHOS  GRAVISIMOS  PAIS  MARIAPAULAROMO  CULPA  INST  TRADIOR  PASEO  HTTPS  TCOJS0KNM1Z9H;0.34;0.42000000000000004;
1089347233148006401;2019-01-27  02:19:54;LA  #CORRUPCION  EN  #ECUADOR  TIENE  SU  #ALCAHUETE;PABLORICAURTE73;5941;6;NACHOCH76  BANCO  PICHINCHA  TEMA  SEGUROS  IGUAL  LLAMAMOS  FAMOSO  CALL  CENTER  RESPUESTA  CASI  SIMILAR  CASO  HUB;0.34;0.42000000000000004;QUITO,  ECUADOR
1089343298219753473;2019-01-27  02:04:15;LUIS  BARAHONA;LABT81;193;17;BANCOPICHINCHA  INCLUYENOS  CONTACTOS  NUEVO  SERVICIO  BANCA  TELEFONICA  PERMITE  IDENTIFICAE  INICIO  L;0.34;0.42000000000000004;QUITO
1089341465669656576;2019-01-27  01:56:59;POLO;POLOLO01;189;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089338839016058881;2019-01-27  01:46:32;JESSIKITA  DE  NARVAEZ;JESSYKITA_84;28;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089338192250241024;2019-01-27  01:43:58;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;KARLYRIVADENEI1  BUEN  DIA  LAMENTAMOS  INCIDENCIAS  SISTEMA  PAGAR  TARJETA  FAVOR  INDIQUENOS  SI  PUDO  REALIZAR  TRANSACCION  SALUDOS;0.34;0.42000000000000004;ECUADOR
1089337716830097409;2019-01-27  01:42:05;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;ANDRIEULOPEZ  BUEN  DIA  TRAS  RECIBIR  MENSAJE  VERIFICAMOS  INMEDIATO  MOMENTO  PODEMOS  INDICAR  INCIDENCIAS  RECOMENDAMOS  BORRE  COOKIES  HISTORIAL  NAVEGADOR  INTENTAR  NUEVO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1089337524487622656;2019-01-27  01:41:19;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;J_JESSILU  BUEN  DIA  GUSTARIA  PODER  AYUDARLE  CASO  MANERA  PERSONALIZADA  FAVOR  ESCRIBANOS  MENSAJE  PRIVADO  DETALLE  OCURRIDO  DATOS  NOMBRES  CEDULA  TELEFONO  CORREO  ELECTRONICO  CIUDAD  ASESOR  CONTACTARA  USTED  ATENDERLA  SALUDOS;0.34;0.42000000000000004;ECUADOR
1089335773952917504;2019-01-27  01:34:22;MARCO  GALIANO;MARCO197905;136;0;ESTIMADOS  MISMA  OPCION  VOY  INTENTANDO  DOS  DIAS  SOLO  PRESENTA  TWENTY  ULTIMAS  TRANSACCIONES  CUENTA  BIEN  MAS  REGISTROS  EXPLIQUEN  XQ  RESTRICCION  HTTPS  TCOKJINB6KGYE;0.34;0.42000000000000004;
1089335495216295936;2019-01-27  01:33:15;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;RODRIGO_APOLO  BUEN  DIA  BANCOS  PEENECEN  MISMO  GRUPO  FINANCIERO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1089335397275090944;2019-01-27  01:32:52;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;EDER_ORRALA_S  BUEN  DIA  FAVOR  PUEDE  COMUNICARSE  BANCA  TELEFONICA  SIGUIENTES  PASOS  ONE  LLAMAR  TWO  TWO  THOUSAND,  NINE  HUNDRED  AND  NINETY-NINE  NINE  HUNDRED  AND  NINETY-NINE  BANCA  TELEFONICA  TWO  INGRESE  NUMERO  CEDULA  THREE  ESCOJA  OPCION  TWO  CUENTASTARJETAS  CREDITO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1089333005024411649;2019-01-27  01:23:21;CHRISTIAN  ANDRES;CHRISTIANANDR84;72;0;DISENADOR  MARATHONSPOS_  MAS  BAGO  BANCOPICHINCHA  JAJAJA  HTTPS  TCOWEQU2OXJQE;0.34;0.42000000000000004;ECUADOR
1089332454454894593;2019-01-27  01:21:10;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;MARCO197905  BUEN  DIA  SI  ELIGE  OPCION  CONSULTA  FECHA  PUEDE  VER  MOVIMIENTOS  SALUDOS;0.34;0.42000000000000004;ECUADOR
1089331660905156609;2019-01-27  01:18:01;MAURICIO  ORTEGA;MAURICIOORTEGAE;1237;6;BARCEPANCHITO  BANCO  PICHINCHA  SABE  HINCHADA  EMELEC  ALIANZA  LIMA  SOLA  HTTPS  TCOYSKOIH4PDU;0.34;0.42000000000000004;
1089331412556304384;2019-01-27  01:17:02;CARLA  LUCIA  LINDAO  M;CARLITALUCKY;192;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089325962137923586;2019-01-27  00:55:22;BSC  PASION  ETERNA!;LEONELCEDENOZ;394;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;OLDPORT-MANABI
